timestamp,device_id,voltage,current,temperature,connectivity_status,error_code,fault_type
2025-02-02 23:21:18.166419,DEV001,5.1327941227434755,1.5125039179967434,39.62864374214827,1,0,normal
2025-02-02 23:20:18.166421,DEV002,5.193592806479012,1.427394511811771,56.68352233168632,0,0,normal
2025-02-02 23:19:18.166422,DEV002,5.177982249748535,1.4651876627703635,58.120816673654474,1,0,normal
2025-02-02 23:18:18.166423,DEV001,4.9838721164708435,1.4995564904482133,44.46015620692822,1,0,normal
2025-02-02 23:17:18.166424,DEV001,4.878856425939763,1.431396026216696,42.59683234584658,1,0,normal
2025-02-02 23:16:18.166426,DEV001,5.00453714148251,1.5573146457732998,44.829417075480286,1,0,normal
2025-02-02 23:15:18.166427,DEV003,4.997319471051928,1.4788028237002437,40.51937250461929,1,0,normal
2025-02-02 23:14:18.166428,DEV003,5.191885304094337,1.5142115610449043,50.15395379659002,1,0,normal
2025-02-02 23:13:18.166429,DEV003,4.748986297090413,1.462154514857525,45.96296791509265,1,0,normal
2025-02-02 23:12:18.166431,DEV002,5.21818215558036,1.4171436306057896,46.66809361921865,1,0,normal
2025-02-02 23:11:18.166432,DEV003,5.025620188533389,1.504248689839924,53.92434166414253,1,0,normal
2025-02-02 23:10:18.166433,DEV002,5.01550965203826,1.4296264140368542,42.55311134018443,1,0,normal
2025-02-02 23:09:18.166440,DEV002,5.088998544176401,1.4714626345813135,41.86112082101702,1,0,normal
2025-02-02 23:08:18.166441,DEV003,5.1342393357914125,3.9080848284707113,48.99126172790566,1,1003,short_circuit
2025-02-02 23:07:18.166442,DEV002,4.987147030645572,1.4186696988426655,42.06503329134046,1,0,normal
2025-02-02 23:06:18.166444,DEV003,4.867704136646973,1.5341515821318692,55.19287051237238,1,0,normal
2025-02-02 23:05:18.166445,DEV003,4.970581366531772,1.5350432282961033,81.73587426458523,1,1001,overheating
2025-02-02 23:04:18.166446,DEV001,5.1006941210436985,4.565094950904361,43.57872163407782,1,1003,short_circuit
2025-02-02 23:03:18.166447,DEV003,5.046002065505939,1.5091804435360439,35.73082768379348,1,0,normal
2025-02-02 23:02:18.166448,DEV001,4.9290504379807105,1.4441196535434355,39.330668838341246,1,0,normal
2025-02-02 23:01:18.166450,DEV003,5.205623513083347,1.464334352852636,87.45109267257455,1,1001,overheating
2025-02-02 23:00:18.166451,DEV003,5.119910953164688,1.5180419215681453,47.35103710007345,1,0,normal
2025-02-02 22:59:18.166452,DEV001,5.082079909186198,1.4406866617107437,49.639016747945,1,0,normal
2025-02-02 22:58:18.166454,DEV001,4.953781397620557,1.4877465724371055,45.674026630721585,1,0,normal
2025-02-02 22:57:18.166455,DEV003,4.9051819233151,1.4731921630553124,40.77255303038964,1,0,normal
2025-02-02 22:56:18.166456,DEV002,4.756203133463817,1.469228460045545,46.09315417358761,1,0,normal
2025-02-02 22:55:18.166457,DEV001,4.93001332379121,1.5074549520661673,44.50110221016967,1,0,normal
2025-02-02 22:54:18.166459,DEV002,5.150720642201595,1.4831495862035744,51.08273359254947,1,0,normal
2025-02-02 22:53:18.166460,DEV002,4.960255765883673,1.482766062990635,50.71997462506075,1,0,normal
2025-02-02 22:52:18.166461,DEV002,5.098673337569061,1.5263905734543448,39.706821444108435,0,0,normal
2025-02-02 22:51:18.166462,DEV001,5.109619859604315,1.4896921692369685,47.94101069996393,1,0,normal
2025-02-02 22:50:18.166464,DEV002,4.993862625700101,1.5198080966798764,81.15100059852702,1,1001,overheating
2025-02-02 22:49:18.166465,DEV001,5.010351212839136,1.4240552920171958,40.82372227763924,1,0,normal
2025-02-02 22:48:18.166466,DEV002,4.876547732891709,1.5112987692587403,49.41270692746461,1,0,normal
2025-02-02 22:47:18.166468,DEV003,4.886768903973943,1.5315240402895804,43.11541152039188,1,0,normal
2025-02-02 22:46:18.166469,DEV003,5.1343108688666375,1.492005246323475,48.6675569265845,1,0,normal
2025-02-02 22:45:18.166470,DEV001,4.987699214483056,1.4283773950442156,47.97368932177493,1,0,normal
2025-02-02 22:44:18.166471,DEV003,5.230701249869673,1.6086996964398763,45.4656449637496,1,0,normal
2025-02-02 22:43:18.166472,DEV003,4.94183558127904,1.604492821840592,47.05232224561934,1,0,normal
2025-02-02 22:42:18.166474,DEV002,5.032764675963142,1.4867809269086385,46.19901137788656,1,0,normal
2025-02-02 22:41:18.166475,DEV001,4.984901171464302,1.4241549092032042,38.68917599301433,1,0,normal
2025-02-02 22:40:18.166476,DEV002,5.110904305057756,1.528721948967577,46.509748492547956,1,0,normal
2025-02-02 22:39:18.166477,DEV002,5.092029267466427,1.471172088688523,42.06912679176271,0,0,normal
2025-02-02 22:38:18.166479,DEV002,5.00853251887899,1.5247129413005196,39.39869286605866,1,0,normal
2025-02-02 22:37:18.166480,DEV002,5.113579815518516,1.5086064480146577,49.67243341927219,1,0,normal
2025-02-02 22:36:18.166482,DEV002,4.9566630379408245,4.391995629498759,42.03889112134691,1,1003,short_circuit
2025-02-02 22:35:18.166483,DEV002,4.877493678042386,1.4996676762793464,48.50984113094603,1,0,normal
2025-02-02 22:34:18.166484,DEV002,4.8336273697881165,1.639724321148555,94.32421878547167,1,1001,overheating
2025-02-02 22:33:18.166485,DEV001,5.089681544472747,1.5437769617929504,41.990369138075074,1,0,normal
2025-02-02 22:32:18.166486,DEV003,5.034561657542343,1.5440338249498449,51.20590298545235,1,0,normal
2025-02-02 22:31:18.166488,DEV002,5.018475380488831,1.4858859765672505,41.19450221182574,1,0,normal
2025-02-02 22:30:18.166489,DEV002,5.0366522835148055,1.4243559018278875,46.557111959106436,1,0,normal
2025-02-02 22:29:18.166490,DEV002,4.947858535956014,1.3818475315096401,46.87293873906851,1,0,normal
2025-02-02 22:28:18.166491,DEV002,4.956976195718802,1.542212063858057,55.66817605405863,0,0,normal
2025-02-02 22:27:18.166493,DEV002,4.882841974603706,1.5499020671346415,48.99190780463946,1,0,normal
2025-02-02 22:26:18.166494,DEV002,5.046426003570017,1.4229177049037371,44.13439129323723,1,0,normal
2025-02-02 22:25:18.166496,DEV003,5.109856567660964,1.5789660682255824,46.201809138978604,1,0,normal
2025-02-02 22:24:18.166497,DEV003,4.895719435820709,1.5320868516212578,36.88236952820571,1,0,normal
2025-02-02 22:23:18.166498,DEV002,4.996041752851782,1.5640301227470086,49.89143726938795,1,0,normal
2025-02-02 22:22:18.166499,DEV003,4.941070116790289,1.4542225820687222,50.336146063409544,0,0,normal
2025-02-02 22:21:18.166501,DEV001,5.032755604932481,1.5692674152215331,46.60639416386951,1,0,normal
2025-02-02 22:20:18.166502,DEV002,4.875488784857544,1.5003690041653295,49.03703947515553,1,0,normal
2025-02-02 22:19:18.166503,DEV001,5.142104114549298,1.557079232427702,34.249347153392776,1,0,normal
2025-02-02 22:18:18.166504,DEV001,4.7802496152157445,1.530392457838126,40.25772281428739,0,0,normal
2025-02-02 22:17:18.166506,DEV002,3.3614056384917115,1.5083049981948378,54.1189725743538,1,1002,voltage_drop
2025-02-02 22:16:18.166507,DEV003,5.089597167522134,1.5367391204596834,44.141762780207415,1,0,normal
2025-02-02 22:15:18.166508,DEV001,4.881330205625634,1.5349741365076637,49.1509335070547,1,0,normal
2025-02-02 22:14:18.166509,DEV002,5.176401594168859,1.5511696216558204,42.39635629533439,1,0,normal
2025-02-02 22:13:18.166510,DEV001,5.222134481692266,1.486965635138922,43.293981317837115,0,0,normal
2025-02-02 22:12:18.166512,DEV001,5.057823894976369,1.5116406710617192,53.11344979008102,1,0,normal
2025-02-02 22:11:18.166513,DEV001,4.893643015551176,1.4267321524299352,43.61825126829367,1,0,normal
2025-02-02 22:10:18.166514,DEV001,5.096219128374014,1.4787845310149765,47.84412360604689,1,0,normal
2025-02-02 22:09:18.166516,DEV003,5.048602291134153,1.5467727826474487,46.050693636801164,1,0,normal
2025-02-02 22:08:18.166517,DEV001,4.888615934785099,1.5377504027992284,82.62355865192498,1,1001,overheating
2025-02-02 22:07:18.166518,DEV001,4.759494425689818,1.4701589133775188,45.0687538379715,1,0,normal
2025-02-02 22:06:18.166519,DEV001,5.137453084208266,1.5979551693254046,36.20554974847944,1,0,normal
2025-02-02 22:05:18.166521,DEV003,5.105878021140388,1.6292012226022745,49.35113426090326,1,0,normal
2025-02-02 22:04:18.166522,DEV001,4.711814130620384,1.4458994504769973,40.657584942102545,0,0,normal
2025-02-02 22:03:18.166523,DEV001,4.828735329140775,1.5099164510379377,54.15602020157547,1,0,normal
2025-02-02 22:02:18.166524,DEV003,3.3210722482949286,1.4490192015740853,41.184680171925955,1,1002,voltage_drop
2025-02-02 22:01:18.166525,DEV003,5.075644326368659,1.4693447268290198,43.65340124077784,1,0,normal
2025-02-02 22:00:18.166527,DEV003,5.0408194186568,1.500862063001809,57.72693973398141,1,0,normal
2025-02-02 21:59:18.166528,DEV001,4.986562731242674,1.4666038546223092,89.0812681362649,1,1001,overheating
2025-02-02 21:58:18.166529,DEV003,5.049824011582173,1.4765861457495753,37.802071974828465,1,0,normal
2025-02-02 21:57:18.166530,DEV003,4.973145548670594,1.5117529102640945,45.87492036103075,0,0,normal
2025-02-02 21:56:18.166532,DEV001,4.977087802473311,1.5178954829381486,37.99185389596752,1,0,normal
2025-02-02 21:55:18.166533,DEV003,5.090263512037183,1.5664212746376445,45.40735658068126,1,0,normal
2025-02-02 21:54:18.166534,DEV001,5.05047413131691,1.4658946531828925,39.75206065508559,1,0,normal
2025-02-02 21:53:18.166536,DEV002,5.143741416497862,1.4838838108621508,54.552621306598965,1,0,normal
2025-02-02 21:52:18.166537,DEV003,4.96073614695083,1.5470554018465847,47.43785581546475,1,0,normal
2025-02-02 21:51:18.166538,DEV002,4.9675051525513565,1.5162686404560044,48.268704964058614,0,0,normal
2025-02-02 21:50:18.166539,DEV001,5.175501133484668,1.493338546648131,49.345683507695284,1,0,normal
2025-02-02 21:49:18.166540,DEV003,4.976727297314811,1.5271885556252172,51.692256856992095,1,0,normal
2025-02-02 21:48:18.166542,DEV001,4.996803379157193,1.5018699097942254,40.62260077011415,1,0,normal
2025-02-02 21:47:18.166543,DEV002,5.114718081934801,1.4779357838830534,44.042268512925375,0,0,normal
2025-02-02 21:46:18.166544,DEV001,4.9468824514403025,1.3783255303084025,42.99140058062349,1,0,normal
2025-02-02 21:45:18.166545,DEV003,5.273578431602729,1.5217631831629572,54.785862479197554,1,0,normal
2025-02-02 21:44:18.166547,DEV003,4.982059813739971,1.43765302376345,34.105472968500685,1,0,normal
2025-02-02 21:43:18.166548,DEV002,2.7012649463028717,1.4690239704492676,41.46670747523767,1,1002,voltage_drop
2025-02-02 21:42:18.166549,DEV001,5.277223582023744,1.532071165747353,44.02126814286435,1,0,normal
2025-02-02 21:41:18.166550,DEV003,4.924717831637812,1.4305273923261541,45.02452443438845,1,0,normal
2025-02-02 21:40:18.166551,DEV002,5.037547345857793,1.4750943631747049,82.6045332021089,1,1001,overheating
2025-02-02 21:39:18.166553,DEV003,5.068512806298434,1.5255712687339047,44.76730328486668,1,0,normal
2025-02-02 21:38:18.166554,DEV003,5.1781604363218365,1.5082812183048007,44.42708194871667,1,0,normal
2025-02-02 21:37:18.166555,DEV001,3.24552012020531,1.4742036852172324,45.4726519697452,0,1002,voltage_drop
2025-02-02 21:36:18.166556,DEV003,4.962388278398992,1.5297171864700247,46.13686875529881,1,0,normal
2025-02-02 21:35:18.166558,DEV001,4.995508999112687,1.544071894744546,54.45222634669176,1,0,normal
2025-02-02 21:34:18.166559,DEV003,4.950243610637422,1.5046165170761958,54.29720669991566,1,0,normal
2025-02-02 21:33:18.166561,DEV002,4.963390306962524,1.458095299605308,47.21961705454477,1,0,normal
2025-02-02 21:32:18.166562,DEV003,5.17525938073291,1.556952511290838,41.47991543386247,1,0,normal
2025-02-02 21:31:18.166563,DEV001,5.035263235290791,1.4355903562749088,42.04626259539113,1,0,normal
2025-02-02 21:30:18.166564,DEV001,5.132606288554075,1.5124740400203527,39.25278272262829,1,0,normal
2025-02-02 21:29:18.166565,DEV002,5.046466353146272,1.5416821648858041,50.662219357143606,1,0,normal
2025-02-02 21:28:18.166567,DEV003,5.132297536682629,1.5146912034124331,44.36721867944356,1,0,normal
2025-02-02 21:27:18.166568,DEV003,4.968636779530618,1.4949149304724545,46.23369474807268,1,0,normal
2025-02-02 21:26:18.166569,DEV002,5.045614115381672,1.4469426382724138,45.9672334167424,1,0,normal
2025-02-02 21:25:18.166570,DEV003,3.5136415343167524,1.5584649911590989,40.5464075124581,1,1002,voltage_drop
2025-02-02 21:24:18.166572,DEV003,5.092377551674405,1.5230759612667966,41.69251166637676,1,0,normal
2025-02-02 21:23:18.166573,DEV001,5.09686224453301,1.4550599558873005,43.44833808272549,0,0,normal
2025-02-02 21:22:18.166574,DEV003,5.038376505459355,1.5348382811933403,47.509936493934745,1,0,normal
2025-02-02 21:21:18.166575,DEV003,4.951521000517732,1.4982688299116926,43.91842766619932,0,0,normal
2025-02-02 21:20:18.166576,DEV002,5.069713385886992,1.4990253266971825,35.292294303572774,1,0,normal
2025-02-02 21:19:18.166578,DEV002,5.117263516120735,1.5371447951855544,39.263646978561354,1,0,normal
2025-02-02 21:18:18.166579,DEV001,5.027227342095702,1.4846532067427178,42.77453156980776,1,0,normal
2025-02-02 21:17:18.166580,DEV003,5.051231651484071,1.5695528270694534,83.94100909948257,1,1001,overheating
2025-02-02 21:16:18.166581,DEV003,5.071229995724766,1.526493495461025,48.33976714754382,1,0,normal
2025-02-02 21:15:18.166583,DEV003,5.026997364184744,1.5709353820534255,45.990199285260324,1,0,normal
2025-02-02 21:14:18.166584,DEV001,4.977911654795348,1.5700358527684193,42.30210441458554,1,0,normal
2025-02-02 21:13:18.166585,DEV001,4.8513478172135915,1.5266425207125496,42.41683536244896,1,0,normal
2025-02-02 21:12:18.166587,DEV002,3.283269758281498,1.5285251340450585,45.454120561216,1,1002,voltage_drop
2025-02-02 21:11:18.166588,DEV001,4.949372350606482,1.4644741193686093,48.109354996576535,1,0,normal
2025-02-02 21:10:18.166589,DEV003,5.019023755437197,1.5047032552542396,42.016792467324905,1,0,normal
2025-02-02 21:09:18.166590,DEV003,5.1114761898571235,1.5548467565827857,39.608568673675514,1,0,normal
2025-02-02 21:08:18.166592,DEV001,5.12281625821721,1.539333389685713,43.63209891039973,1,0,normal
2025-02-02 21:07:18.166593,DEV003,5.061568569985208,1.5068356555578382,41.559188858147735,1,0,normal
2025-02-02 21:06:18.166594,DEV003,4.940081103945357,1.4218365390065049,47.1317511638111,0,0,normal
2025-02-02 21:05:18.166595,DEV001,5.0176531793439265,1.4983281229845744,52.08060856097905,1,0,normal
2025-02-02 21:04:18.166596,DEV001,4.986042281516871,1.4831513317173397,37.488835502716256,1,0,normal
2025-02-02 21:03:18.166598,DEV003,4.986027773354191,1.4323077441558636,51.50112344837533,1,0,normal
2025-02-02 21:02:18.166599,DEV003,5.176825772724196,1.551027671437721,47.47511386494638,1,0,normal
2025-02-02 21:01:18.166600,DEV003,4.8107643921868455,1.3938714639889385,50.996490818560396,1,0,normal
2025-02-02 21:00:18.166601,DEV002,4.936015245328793,1.5454751746161515,43.085942300159154,1,0,normal
2025-02-02 20:59:18.166603,DEV002,4.882391726173829,1.562684237320341,36.5550816142108,1,0,normal
2025-02-02 20:58:18.166604,DEV002,4.9561031654592504,1.4728865651541143,47.20363823880117,1,0,normal
2025-02-02 20:57:18.166605,DEV001,5.035422534868677,1.5284907927732285,51.79951506469564,1,0,normal
2025-02-02 20:56:18.166606,DEV002,4.821373082951242,1.5295020739748353,40.53984193326697,1,0,normal
2025-02-02 20:55:18.166608,DEV001,4.880625138144329,1.4462020526324657,40.09831913746114,1,0,normal
2025-02-02 20:54:18.166609,DEV001,5.071608168114112,1.5466021443111235,48.50172647966445,1,0,normal
2025-02-02 20:53:18.166610,DEV002,5.0537455393101425,1.4603048359615027,43.44978149678014,0,0,normal
2025-02-02 20:52:18.166611,DEV002,5.0369812320423275,1.4523424416235968,54.21286677219815,1,0,normal
2025-02-02 20:51:18.166613,DEV002,4.921599776880427,1.5248623356671196,48.365762850119545,1,0,normal
2025-02-02 20:50:18.166614,DEV003,4.877876200759781,1.4836049338662454,41.06436580671895,1,0,normal
2025-02-02 20:49:18.166615,DEV002,5.0995271391862795,1.4273490570042149,40.76842971628842,1,0,normal
2025-02-02 20:48:18.166617,DEV003,4.960783065360142,1.5579054661492848,41.136673517475465,1,0,normal
2025-02-02 20:47:18.166618,DEV001,4.946957830682653,1.5003396640446736,45.90182305405868,1,0,normal
2025-02-02 20:46:18.166619,DEV003,5.001209686323957,1.5055733771285262,45.69848230014363,1,0,normal
2025-02-02 20:45:18.166621,DEV002,5.0226627810012126,1.5643994294892534,46.961376111207294,1,0,normal
2025-02-02 20:44:18.166622,DEV001,5.255130613926464,1.4970837002339135,40.29084877110861,1,0,normal
2025-02-02 20:43:18.166623,DEV001,4.904423038832953,1.569869447639782,49.96470651662538,1,0,normal
2025-02-02 20:42:18.166624,DEV001,4.9555520318741975,1.4558066400548746,43.940818493560116,1,0,normal
2025-02-02 20:41:18.166625,DEV003,4.901536142970088,1.573344015600661,39.19681650841757,1,0,normal
2025-02-02 20:40:18.166627,DEV002,4.8395128233007565,1.4563480491734442,41.33538187379973,1,0,normal
2025-02-02 20:39:18.166628,DEV001,4.821551915733194,1.4703797886742702,49.41282295106074,1,0,normal
2025-02-02 20:38:18.166629,DEV001,5.124121633679726,3.7531032340377557,47.604435125843715,1,1003,short_circuit
2025-02-02 20:37:18.166630,DEV001,2.89966808838982,1.48320065397796,47.76257550645718,1,1002,voltage_drop
2025-02-02 20:36:18.166632,DEV003,4.9147463113308225,1.5036444815782088,39.187242819502146,1,0,normal
2025-02-02 20:35:18.166633,DEV003,5.075753758516719,1.5223115733930743,46.955540070974955,1,0,normal
2025-02-02 20:34:18.166634,DEV002,5.045278121745562,1.4219791655131417,49.052692472582,1,0,normal
2025-02-02 20:33:18.166635,DEV003,5.0016814862264125,1.5480404585201242,35.61567479449285,1,0,normal
2025-02-02 20:32:18.166636,DEV001,4.781983256810408,1.5002136714971557,44.6424992182802,1,0,normal
2025-02-02 20:31:18.166638,DEV002,3.2893364812913504,1.5088893734925521,50.2180834642033,1,1002,voltage_drop
2025-02-02 20:30:18.166639,DEV001,5.055787504197865,1.4249554028008775,46.56283935618948,1,0,normal
2025-02-02 20:29:18.166640,DEV001,5.1354373495267716,1.3847595907721697,38.31654751684985,1,0,normal
2025-02-02 20:28:18.166641,DEV003,5.067046320600283,1.5310547539839003,90.51002868720018,1,1001,overheating
2025-02-02 20:27:18.166642,DEV002,5.10271458234296,1.466826041816408,38.895125754734906,1,0,normal
2025-02-02 20:26:18.166644,DEV003,4.927568537500552,1.5134401974267109,41.384839720791774,1,0,normal
2025-02-02 20:25:18.166645,DEV003,5.032348349304528,1.4836032015391762,41.28632399107902,1,0,normal
2025-02-02 20:24:18.166646,DEV002,4.967918557234403,1.5376289645049817,53.72348566091641,1,0,normal
2025-02-02 20:23:18.166647,DEV001,4.920500163883449,1.523445895209414,36.69816179608866,1,0,normal
2025-02-02 20:22:18.166649,DEV001,5.006144222903154,1.4411113571849423,39.7494522521358,1,0,normal
2025-02-02 20:21:18.166650,DEV002,4.79116403421244,4.705338200912033,47.38174759390945,1,1003,short_circuit
2025-02-02 20:20:18.166651,DEV001,4.942674124347307,1.482995191889621,44.266010023593616,1,0,normal
2025-02-02 20:19:18.166653,DEV002,5.09536444794823,1.57621443999179,40.971932052254324,1,0,normal
2025-02-02 20:18:18.166654,DEV002,4.9425742603589224,1.482891883362404,43.40321641321771,1,0,normal
2025-02-02 20:17:18.166655,DEV003,5.052343334720675,1.4605565672342897,40.27226041847096,1,0,normal
2025-02-02 20:16:18.166656,DEV002,4.999079927768016,1.4740703469369156,46.4230036861755,1,0,normal
2025-02-02 20:15:18.166658,DEV003,5.10188016135066,1.537617837054449,43.43580341989178,1,0,normal
2025-02-02 20:14:18.166659,DEV001,4.923127158400824,4.8799704171633715,52.29453692363559,1,1003,short_circuit
2025-02-02 20:13:18.166682,DEV001,5.136719974337002,1.5491692143707405,54.88683300943137,1,0,normal
2025-02-02 20:12:18.166685,DEV001,5.02866455397904,1.4774382404906208,45.27919047697744,1,0,normal
2025-02-02 20:11:18.166687,DEV001,4.955824270652883,1.5235814945371076,37.66540376889242,1,0,normal
2025-02-02 20:10:18.166689,DEV003,4.755593596759476,1.6181371464464471,71.74606673201023,1,1001,overheating
2025-02-02 20:09:18.166692,DEV001,4.9492379136788625,1.5120093952055098,44.61401152984973,1,0,normal
2025-02-02 20:08:18.166694,DEV002,5.076962855799143,1.5106545544053378,43.33589145439089,1,0,normal
2025-02-02 20:07:18.166696,DEV002,2.7595693730793758,1.4447849328186675,35.67560252140835,1,1002,voltage_drop
2025-02-02 20:06:18.166698,DEV002,5.15013320904103,3.6205802907520117,46.42443011870938,0,1003,short_circuit
2025-02-02 20:05:18.166700,DEV003,5.2353318240201,1.581098208507135,47.34342219973191,0,0,normal
2025-02-02 20:04:18.166702,DEV001,5.241432441504814,1.4667974927199579,50.360967111793364,1,0,normal
2025-02-02 20:03:18.166704,DEV001,4.892681813397747,1.5403959848310662,43.8353052806545,1,0,normal
2025-02-02 20:02:18.166706,DEV001,4.908601733279151,1.5021929167612484,40.83337056516342,1,0,normal
2025-02-02 20:01:18.166708,DEV003,5.061641396846465,1.4934557537626056,42.74754300680448,1,0,normal
2025-02-02 20:00:18.166710,DEV002,5.014549978946559,1.5786659211037064,50.02081427578693,1,0,normal
2025-02-02 19:59:18.166712,DEV002,5.1978327492553085,1.480616796737423,52.30955497587524,0,0,normal
2025-02-02 19:58:18.166715,DEV001,5.257811040682684,1.454702787389823,49.19617374423631,1,0,normal
2025-02-02 19:57:18.166717,DEV002,5.170745408580158,1.499560839880544,48.21852566052223,1,0,normal
2025-02-02 19:56:18.166719,DEV002,5.186866846964375,1.5326921951331187,45.99749549068815,1,0,normal
2025-02-02 19:55:18.166720,DEV003,5.145173720000217,1.603188783514473,45.490670542652474,1,0,normal
2025-02-02 19:54:18.166722,DEV003,5.09498102009264,1.5471212351068078,45.875040750945836,0,0,normal
2025-02-02 19:53:18.166723,DEV003,5.182407361581649,1.478535318681086,44.707932253704364,1,0,normal
2025-02-02 19:52:18.166724,DEV003,4.875536376305359,1.6109390191755353,49.459593849409416,1,0,normal
2025-02-02 19:51:18.166725,DEV001,4.928328519496089,1.4607516906711728,36.10651667893166,1,0,normal
2025-02-02 19:50:18.166727,DEV003,4.938741052991112,3.858618837124769,36.79999525613705,1,1003,short_circuit
2025-02-02 19:49:18.166728,DEV002,4.905293617799672,1.5344078014649558,36.67349724659285,1,0,normal
2025-02-02 19:48:18.166730,DEV001,4.867429830736033,1.5848689272533467,40.3274789804642,1,0,normal
2025-02-02 19:47:18.166731,DEV002,4.986087739284911,1.4667603638213085,52.63243521011801,1,0,normal
2025-02-02 19:46:18.166732,DEV002,3.067167769777706,1.4005975804337845,38.29433267349519,1,1002,voltage_drop
2025-02-02 19:45:18.166733,DEV002,4.901114946449538,1.4603718765638267,39.51758715976569,1,0,normal
2025-02-02 19:44:18.166735,DEV003,5.008652516681527,1.5267239948529814,41.29301620733114,1,0,normal
2025-02-02 19:43:18.166736,DEV003,5.0162207647126085,1.5266376668702388,51.17049114301031,0,0,normal
2025-02-02 19:42:18.166737,DEV001,5.0891077545143375,1.5483146982893816,53.74614385845138,1,0,normal
2025-02-02 19:41:18.166738,DEV001,5.164238689180058,1.5491206839581109,48.72270578057781,1,0,normal
2025-02-02 19:40:18.166739,DEV003,5.0605663804146355,1.5728806876842825,50.9931139876147,1,0,normal
2025-02-02 19:39:18.166741,DEV002,5.240546663124626,1.4847332082688696,53.88249273731203,1,0,normal
2025-02-02 19:38:18.166742,DEV001,5.0042607761849895,4.504806650343159,34.931117608840104,1,1003,short_circuit
2025-02-02 19:37:18.166743,DEV003,5.0755617171345495,1.5195754953908434,39.13617284835684,1,0,normal
2025-02-02 19:36:18.166744,DEV003,5.06569279497444,1.4333938663172894,41.07676501397557,1,0,normal
2025-02-02 19:35:18.166746,DEV003,5.0100042447521025,1.4766415101791337,46.92060773585804,1,0,normal
2025-02-02 19:34:18.166747,DEV002,5.142450236918357,1.5560765177482268,44.933940076564085,1,0,normal
2025-02-02 19:33:18.166748,DEV003,4.957225422864552,1.5273506424161771,45.36522336776441,1,0,normal
2025-02-02 19:32:18.166749,DEV003,5.189308846067575,1.52137023598563,48.7907259146213,1,0,normal
2025-02-02 19:31:18.166751,DEV003,4.957281221026376,1.4949968267421943,34.5726136129211,1,0,normal
2025-02-02 19:30:18.166752,DEV003,4.815512975406566,1.5132857495786836,42.74892811155695,1,0,normal
2025-02-02 19:29:18.166753,DEV001,5.038878073021231,1.5817086600015715,45.49529012731253,1,0,normal
2025-02-02 19:28:18.166754,DEV001,4.9745166940704255,1.4400650220416178,43.51633403809056,1,0,normal
2025-02-02 19:27:18.166756,DEV003,3.5495835984613704,1.4117556269877876,46.22806936941687,1,1002,voltage_drop
2025-02-02 19:26:18.166757,DEV002,4.873241171008769,1.4245678171225862,50.92342635251727,1,0,normal
2025-02-02 19:25:18.166759,DEV001,5.064019449201246,1.5572263874070948,89.69202638487576,1,1001,overheating
2025-02-02 19:24:18.166761,DEV003,4.892064630209708,1.5844519935197603,56.08957147360333,1,0,normal
2025-02-02 19:23:18.166763,DEV001,5.116291739983348,1.5635411227867004,50.55107967692518,1,0,normal
